date	open	high	close	low	volume	amount
1992-07-03 00:00:00	1189.09	1193.39	1189.16	1183.96	7524500	190398000
1992-07-02 00:00:00	1187.3	1198.66	1187.48	1179.86	4651200	101151000
1992-07-01 00:00:00	1199.54	1215.13	1194.18	1182.05	5833000	122926000
1992-06-30 00:00:00	1186.62	1193.16	1191.19	1169.51	5897600	160259000
1992-06-29 00:00:00	1168.89	1173.49	1169.51	1156.68	5361000	114991000
1992-06-26 00:00:00	1164.29	1207.82	1164.67	1160.23	2906100	92243000
1992-06-25 00:00:00	1153.48	1160.23	1160.23	1148.02	1984600	58837000
1992-06-24 00:00:00	1150.89	1158.17	1151.06	1144.46	1697500	44772000
1992-06-23 00:00:00	1162.83	1172.46	1158.17	1154.62	1949000	56443000
1992-06-22 00:00:00	1173.68	1180.21	1169.9	1165.74	2792400	71392000
1992-06-19 00:00:00	1169.97	1171.94	1171.94	1161.8	2514600	60859000
1992-06-18 00:00:00	1167.16	1172.86	1168.43	1158.32	2910100	65289000
1992-06-17 00:00:00	1171.29	1186.59	1169.57	1166.26	3475500	90657000
1992-06-16 00:00:00	1171.75	1135.61	1166.7	1164.24	3515800	92531000
1992-06-15 00:00:00	1174.41	1181.86	1171.85	1152.69	3774700	93130000
1992-06-12 00:00:00	1164.12	1178.3	1171.71	1153.97	4720200	117698000
1992-06-11 00:00:00	1179.28	1188.68	1178.3	1172.09	3489700	107985000
1992-06-10 00:00:00	1199.23	1206.51	1187.02	1134.73	5873200	154617000
1992-06-09 00:00:00	1116.92	1144.39	1126.62	1079.65	3510000	81673000
1992-06-08 00:00:00	1092.07	1121.41	1093.46	1085.19	2874700	66441000
1992-06-05 00:00:00	1125.01	1143.07	1105.76	1099.91	4400700	100847000
1992-06-04 00:00:00	1087.49	1118.93	1104.46	1050.45	4318400	94263000
1992-06-03 00:00:00	1075.9	1141.02	1059.07	1033.47	4100200	91844000
1992-06-02 00:00:00	1155.88	1184.28	1141.02	1138.58	3403300	84509000
1992-06-01 00:00:00	1175.69	1249.58	1183.24	1129.28	3939400	105366000
1992-05-29 00:00:00	1243.65	1253.37	1234.71	1154.01	5161500	135997000
1992-05-28 00:00:00	1123.04	1184.18	1160.17	1114.94	4838900	117388000
1992-05-27 00:00:00	1250.56	1285.61	1193.17	823.36	6452800	138824000
1992-05-26 00:00:00	1332.39	1429.01	1301.35	1291.0	6812800	149448000
1992-05-25 00:00:00	1411.98	1428.79	1421.57	1339.99	8896900	222429000
1992-05-22 00:00:00	1306.37	1349.71	1339.99	1262.44	9372500	204173000
1992-05-21 00:00:00	1260.32	1334.98	1266.49	604.01	8965700	181277000
1992-05-20 00:00:00	617.28	623.88	616.99	598.11	6564600	119286000
1992-05-19 00:00:00	590.41	598.11	598.11	571.82	4779000	58722000
1992-05-18 00:00:00	560.09	571.85	571.82	544.35	2999200	61340000
1992-05-15 00:00:00	529.39	544.56	544.35	523.36	6328300	75109000
1992-05-14 00:00:00	514.48	523.5	523.36	511.91	3301000	60063000
1992-05-13 00:00:00	505.27	517.86	514.04	499.4	3389700	64664000
1992-05-12 00:00:00	502.8	506.68	506.53	491.5	3327800	65369000
1992-05-11 00:00:00	483.29	490.19	491.5	468.11	3095000	60653000
1992-05-08 00:00:00	461.05	468.42	468.11	454.65	4863400	84729000
1992-05-07 00:00:00	452.86	457.05	454.65	449.55	3441400	51743000
1992-05-06 00:00:00	449.78	454.08	449.96	446.39	3368700	54371000
1992-05-05 00:00:00	447.42	455.36	449.21	439.96	4935900	78293000
1992-05-04 00:00:00	454.86	456.24	453.62	445.38	6436200	101358000
1992-04-30 00:00:00	435.73	448.94	445.38	433.66	4570400	52587000
1992-04-29 00:00:00	445.25	446.12	444.16	436.09	5289900	66766000
1992-04-28 00:00:00	434.9	436.31	436.09	424.58	4239200	53950000
1992-04-27 00:00:00	422.45	424.92	424.58	413.47	3725700	53584000
1992-04-24 00:00:00	405.88	415.05	414.4	397.74	3470600	47646000
1992-04-23 00:00:00	407.13	408.86	407.25	394.6	5471800	71062000
1992-04-22 00:00:00	400.12	410.06	399.88	399.87	5059600	73539000
1992-04-21 00:00:00	417.99	421.55	410.06	402.89	5125700	72181000
1992-04-20 00:00:00	417.19	420.99	413.85	413.64	1017000	23206000
1992-04-17 00:00:00	408.56	414.42	414.42	406.19	1567800	45102000
1992-04-16 00:00:00	404.07	410.61	410.55	403.52	3921100	57466000
1992-04-15 00:00:00	400.35	406.72	406.72	398.23	1056600	25157000
1992-04-14 00:00:00	393.1	400.61	400.61	391.1	941500	25184000
1992-04-13 00:00:00	387.27	392.28	391.11	382.03	2059300	52440000
1992-04-10 00:00:00	381.52	382.04	382.03	381.2	706600	13499000
1992-04-09 00:00:00	381.93	382.88	381.65	381.65	316800	7148000
1992-04-08 00:00:00	382.53	382.59	382.43	381.92	186600	5277000
1992-04-07 00:00:00	381.95	382.1	381.93	381.47	1061300	30266000
1992-04-06 00:00:00	381.97	382.08	381.47	381.33	529800	14543000
1992-04-03 00:00:00	381.44	381.57	381.33	381.12	170000	3377000
1992-04-02 00:00:00	381.47	381.58	381.12	381.01	167300	3193000
1992-04-01 00:00:00	381.55	381.85	381.01	381.01	406500	7767000
1992-03-31 00:00:00	381.87	382.06	381.24	381.24	1739100	53853000
1992-03-30 00:00:00	381.54	381.56	381.44	380.76	1265500	40359000
1992-03-27 00:00:00	379.65	380.79	380.77	379.13	189200	5469000
1992-03-26 00:00:00	379.29	379.34	379.13	377.64	1022500	24177000
1992-03-25 00:00:00	378.33	379.02	378.12	378.12	1182000	21445000
1992-03-24 00:00:00	378.53	379.5	378.69	378.05	437800	7016000
1992-03-23 00:00:00	378.61	379.04	378.89	377.45	1029000	24375000
1992-03-20 00:00:00	377.91	378.03	377.99	377.31	316000	7844000
1992-03-19 00:00:00	377.26	377.96	377.31	376.21	1362800	35111000
1992-03-18 00:00:00	377.94	378.32	377.66	377.49	402800	2252000
1992-03-17 00:00:00	377.5	377.84	377.49	377.03	89000	1340000
1992-03-16 00:00:00	377.0	377.42	377.05	376.38	264600	2265000
1992-03-13 00:00:00	376.58	377.19	376.38	376.38	252700	4487000
1992-03-12 00:00:00	377.55	377.57	376.92	376.14	1032600	31594000
1992-03-11 00:00:00	375.87	376.25	376.14	374.98	400100	11238000
1992-03-10 00:00:00	374.48	375.23	375.23	373.53	501100	7452000
1992-03-09 00:00:00	372.26	374.06	373.53	371.88	2096800	22273000
1992-03-06 00:00:00	370.79	371.76	371.76	369.76	523700	9958000
1992-03-05 00:00:00	369.31	369.88	369.76	368.11	836000	14928000
1992-03-04 00:00:00	367.56	368.28	368.32	366.95	561400	10365000
1992-03-03 00:00:00	366.79	367.25	367.0	365.39	298900	3366000
1992-03-02 00:00:00	365.15	365.39	365.39	364.66	340500	5644000
1992-02-28 00:00:00	364.15	364.67	364.66	362.45	986200	26401000
1992-02-27 00:00:00	361.0	363.03	362.45	360.1	952400	17931000
1992-02-26 00:00:00	359.85	360.76	360.1	359.27	575300	8082000
1992-02-25 00:00:00	359.66	361.29	360.37	357.07	486200	8037000
1992-02-24 00:00:00	361.11	361.62	360.5	359.59	3015700	18038000
1992-02-21 00:00:00	358.91	359.93	359.59	347.99	1158200	19254000
1992-02-20 00:00:00	345.22	348.01	347.99	342.41	1034100	20004000
1992-02-19 00:00:00	340.5	342.41	342.41	337.11	940100	16501000
1992-02-18 00:00:00	338.98	339.16	337.11	319.77	740700	12655000
1992-02-17 00:00:00	319.77	319.77	319.77	319.68	636900	13782000
1992-02-14 00:00:00	319.45	319.68	319.68	317.04	45700	770000
1992-02-13 00:00:00	317.24	317.57	317.04	317.06	102000	1686000
1992-02-12 00:00:00	316.43	316.44	316.44	316.43	27000	397000
1992-02-11 00:00:00	316.12	316.43	316.43	315.56	29600	460000
1992-02-10 00:00:00	315.55	315.56	315.56	314.72	35400	586000
1992-02-07 00:00:00	314.72	314.72	314.72	314.18	32700	527000
1992-02-03 00:00:00	314.18	314.18	314.18	313.24	30500	583000
1992-01-31 00:00:00	313.24	313.24	313.24	312.73	35400	586000
1992-01-30 00:00:00	312.73	312.73	312.73	312.42	39100	543000
1992-01-29 00:00:00	312.41	312.58	312.42	311.84	40100	450000
1992-01-28 00:00:00	311.67	311.84	311.84	311.61	66400	822000
1992-01-27 00:00:00	311.6	311.61	311.61	309.05	56200	750000
1992-01-24 00:00:00	309.05	309.05	309.05	308.53	72200	1004000
1992-01-23 00:00:00	308.53	308.53	308.53	307.95	41300	583000
1992-01-22 00:00:00	307.95	307.95	307.95	307.87	31200	439000
1992-01-21 00:00:00	307.87	307.87	307.87	307.39	53400	650000
1992-01-20 00:00:00	307.38	307.39	307.39	307.38	44500	502000
1992-01-17 00:00:00	307.37	307.38	307.38	306.85	25000	321000
1992-01-16 00:00:00	306.85	306.85	306.85	306.63	37800	488000
1992-01-15 00:00:00	306.62	306.63	306.63	305.74	25900	314000
1992-01-14 00:00:00	304.77	305.74	305.74	303.06	63200	858000
1992-01-13 00:00:00	302.83	303.06	303.06	302.0	72500	1097000
1992-01-10 00:00:00	301.82	301.83	301.83	300.62	160500	2629000
1992-01-09 00:00:00	300.61	300.62	300.62	299.66	94300	1244000
1992-01-08 00:00:00	299.65	299.66	299.66	298.77	65900	930000
1992-01-07 00:00:00	298.54	298.77	298.77	297.68	89200	1064000
1992-01-06 00:00:00	297.68	297.68	297.68	296.52	340000	4236000
1992-01-03 00:00:00	296.24	296.52	296.52	293.75	143600	1842000
1992-01-02 00:00:00	293.74	293.75	293.75	292.76	92800	1339000
1993-12-31 00:00:00	829.16	834.86	833.8	825.46	69706300	687526000
1993-12-30 00:00:00	819.14	835.21	826.23	816.36	73974700	802905000
1993-12-29 00:00:00	839.56	839.56	821.16	820.06	93701200	1155119000
1993-12-28 00:00:00	851.38	854.65	839.57	836.17	143802600	1933943000
1993-12-27 00:00:00	841.49	843.97	839.9	837.83	100494000	1168686000
1993-12-24 00:00:00	841.66	845.07	834.39	828.81	91848100	969681000
1993-12-23 00:00:00	820.54	839.41	833.77	820.54	103124700	914545000
1993-12-22 00:00:00	837.54	852.63	821.19	819.68	206019600	2868365000
1993-12-21 00:00:00	786.82	840.34	840.34	778.93	123916500	1404919000
1993-12-20 00:00:00	823.77	836.04	783.79	750.46	131958100	1551909000
1993-12-17 00:00:00	884.47	913.33	901.7	884.47	90274400	1145469000
1993-12-16 00:00:00	941.43	948.36	908.08	908.08	97996900	1389314000
1993-12-15 00:00:00	926.05	940.61	940.61	903.82	98840700	1243628000
1993-12-14 00:00:00	942.01	953.67	925.2	914.95	92058400	1159597000
1993-12-13 00:00:00	982.38	982.38	950.77	947.83	98669900	1281954000
1993-12-10 00:00:00	986.02	994.48	978.57	957.65	128458300	1855793000
1993-12-09 00:00:00	1016.78	1016.78	984.9	969.95	124642100	2004910000
1993-12-08 00:00:00	1044.85	1044.85	1009.67	1004.02	222364300	3406759000
1993-12-07 00:00:00	1006.7	1022.34	1022.34	1006.7	240283500	3843187000
1993-12-06 00:00:00	986.12	1004.01	995.72	979.72	206296800	2864757000
1993-12-03 00:00:00	975.65	982.1	980.67	970.1	80622900	1168038000
1993-12-02 00:00:00	974.35	980.94	972.8	964.43	77822800	1073545000
1993-12-01 00:00:00	993.67	993.74	974.8	971.49	121788100	1815472000
1993-11-30 00:00:00	984.54	990.4	984.93	979.08	160317700	2272510000
1993-11-29 00:00:00	968.44	974.85	972.96	956.34	138663700	1921929000
1993-11-26 00:00:00	986.69	1011.76	965.39	963.46	191899300	2803763000
1993-11-25 00:00:00	959.9	992.89	986.69	959.9	235481800	3356404000
1993-11-24 00:00:00	955.24	963.62	953.23	945.43	189382200	2704579000
1993-11-23 00:00:00	955.82	971.46	957.95	949.82	213569100	2876177000
1993-11-22 00:00:00	924.67	954.35	949.77	898.49	188434100	2476503000
1993-11-19 00:00:00	907.41	924.67	924.67	904.6	162073100	1951330000
1993-11-18 00:00:00	895.69	903.28	903.07	892.41	87749300	1064898000
1993-11-17 00:00:00	881.93	894.96	887.65	881.93	106297500	1191454000
1993-11-16 00:00:00	890.92	891.43	880.33	876.61	127861400	1532187000
1993-11-15 00:00:00	875.8	893.42	890.46	875.8	135435800	1650500000
1993-11-12 00:00:00	858.2	868.91	865.97	858.2	98310900	1456374000
1993-11-11 00:00:00	836.55	851.44	848.27	836.55	111497300	2055609000
1993-11-10 00:00:00	848.45	856.77	833.17	828.66	116909000	2198480000
1993-11-09 00:00:00	840.89	846.15	846.15	834.75	67988100	823214000
1993-11-08 00:00:00	833.26	836.99	836.99	819.09	81818500	1065228000
1993-11-05 00:00:00	804.26	816.4	814.39	803.03	51853100	619547000
1993-11-04 00:00:00	804.66	806.66	804.26	793.32	50440200	700647000
1993-11-03 00:00:00	812.63	814.74	805.71	804.73	57187400	733213000
1993-11-02 00:00:00	821.85	824.49	812.67	810.81	54900300	841058000
1993-11-01 00:00:00	801.86	823.25	816.71	801.86	64697100	1022379000
1993-10-29 00:00:00	834.51	834.79	814.82	809.8	99924000	1390732000
1993-10-28 00:00:00	779.64	829.1	824.66	778.27	116073400	1610292000
1993-10-27 00:00:00	787.79	789.41	778.38	776.41	90103100	1737293000
1993-10-26 00:00:00	789.25	792.43	783.23	781.13	99552100	1855890000
1993-10-25 00:00:00	792.78	797.48	784.97	774.54	81370700	1191264000
1993-10-22 00:00:00	827.75	844.5	818.81	818.81	105635000	2003889000
1993-10-21 00:00:00	846.25	846.43	832.25	831.87	74261100	1083249000
1993-10-20 00:00:00	843.58	846.78	843.85	837.97	69159100	777291000
1993-10-19 00:00:00	839.2	846.39	839.6	836.77	57658300	581101000
1993-10-18 00:00:00	852.82	852.82	835.25	835.25	55446500	549878000
1993-10-15 00:00:00	855.67	862.54	856.92	854.97	26842600	366012000
1993-10-14 00:00:00	858.33	859.48	855.04	848.53	41746600	575074000
1993-10-13 00:00:00	874.36	879.29	859.7	854.79	60754500	799373000
1993-10-12 00:00:00	868.48	875.62	871.42	866.85	55400900	792359000
1993-10-11 00:00:00	872.95	879.68	868.38	866.93	63513000	1044638000
1993-10-08 00:00:00	897.72	898.9	874.76	874.28	119502900	2241703000
1993-10-07 00:00:00	887.0	934.4	887.62	880.99	161861500	3408867000
1993-10-06 00:00:00	886.33	891.13	885.04	879.42	43647800	608054000
1993-10-05 00:00:00	894.37	896.0	885.86	885.04	35740200	385454000
1993-10-04 00:00:00	895.69	901.37	892.55	891.33	56342800	639219000
1993-09-30 00:00:00	887.13	896.58	890.27	883.55	52482900	610470000
1993-09-29 00:00:00	904.76	909.84	886.12	885.46	48869400	469279000
1993-09-28 00:00:00	886.11	898.15	898.15	883.92	55959100	553948000
1993-09-27 00:00:00	876.61	884.3	880.98	876.39	31215800	318674000
1993-09-24 00:00:00	873.16	915.06	875.81	864.38	46708500	568178000
1993-09-23 00:00:00	882.68	888.82	884.02	881.68	17234900	167679000
1993-09-22 00:00:00	891.05	892.32	881.24	881.04	17943200	169932000
1993-09-21 00:00:00	875.13	896.68	890.23	875.13	26600000	297139000
1993-09-20 00:00:00	875.97	878.23	875.0	865.74	17712200	178963000
1993-09-17 00:00:00	874.51	883.17	881.41	868.74	14235900	169477000
1993-09-16 00:00:00	885.02	885.79	875.08	874.35	11453800	116415000
1993-09-15 00:00:00	876.38	903.24	880.78	876.25	10019100	112045000
1993-09-14 00:00:00	875.14	879.93	876.62	865.61	13893600	159394000
1993-09-13 00:00:00	895.62	895.62	879.24	873.55	29506100	340126000
1993-09-10 00:00:00	887.83	908.91	903.56	887.65	17150400	185086000
1993-09-09 00:00:00	911.95	914.79	901.66	900.82	23705200	324868000
1993-09-08 00:00:00	907.98	918.26	909.13	896.56	26397800	313453000
1993-09-07 00:00:00	947.12	947.12	909.04	908.29	34594400	454292000
1993-09-06 00:00:00	940.46	947.53	947.53	933.74	49780900	655361000
1993-09-03 00:00:00	907.89	926.11	922.69	905.71	32316800	404959000
1993-09-02 00:00:00	894.27	901.39	901.39	893.0	17155500	154355000
1993-09-01 00:00:00	898.01	900.18	893.97	886.57	24555300	199893000
1993-08-31 00:00:00	895.76	909.72	895.68	893.99	16909200	187429000
1993-08-30 00:00:00	901.09	911.18	899.27	884.51	23177000	265575000
1993-08-27 00:00:00	903.47	903.77	894.59	886.3	41133200	523032000
1993-08-26 00:00:00	913.27	914.15	903.91	896.0	17018100	193441000
1993-08-25 00:00:00	904.74	921.21	911.4	904.74	28567300	350713000
1993-08-24 00:00:00	878.09	902.3	894.44	873.13	34221300	386944000
1993-08-23 00:00:00	933.72	937.3	893.23	888.68	49770400	634804000
1993-08-20 00:00:00	973.0	977.39	946.54	937.99	45125600	571391000
1993-08-19 00:00:00	944.58	980.43	968.51	944.47	44829700	625743000
1993-08-18 00:00:00	974.11	988.14	947.93	947.93	64282800	850556000
1993-08-17 00:00:00	1042.42	1042.47	974.11	973.48	154271900	2112173000
1993-08-16 00:00:00	969.9	1023.87	1023.87	967.35	143288200	1921106000
1993-08-13 00:00:00	929.42	947.26	947.26	922.52	133246700	1521376000
1993-08-12 00:00:00	896.74	917.96	917.04	893.51	101568900	1079758000
1993-08-11 00:00:00	862.4	883.02	883.02	861.78	43553100	457620000
1993-08-10 00:00:00	897.46	911.77	862.08	861.19	143881100	1680656000
1993-08-09 00:00:00	866.65	887.45	885.27	861.34	108823500	1380780000
1993-08-06 00:00:00	841.39	860.73	855.52	841.39	52406900	617720000
1993-08-05 00:00:00	853.71	863.94	849.3	842.72	53832900	602015000
1993-08-04 00:00:00	833.4	855.86	850.54	823.0	34327800	313256000
1993-08-03 00:00:00	842.29	853.35	832.72	830.67	30748000	358107000
1993-08-02 00:00:00	885.31	913.15	843.27	842.35	132710100	1518909000
1993-07-30 00:00:00	810.09	901.12	881.07	810.09	122213600	1433113000
1993-07-29 00:00:00	801.16	810.63	806.67	801.16	25966700	250169000
1993-07-28 00:00:00	792.88	818.06	798.33	791.23	43947300	498868000
1993-07-27 00:00:00	788.19	798.85	791.62	777.73	14811000	170851000
1993-07-26 00:00:00	810.07	810.07	787.81	787.8	24545900	234455000
1993-07-23 00:00:00	816.08	818.55	813.54	811.47	20272400	173169000
1993-07-22 00:00:00	812.1	815.53	815.53	804.1	14895900	119825000
1993-07-21 00:00:00	809.53	820.07	811.74	808.2	16293700	145735000
1993-07-20 00:00:00	835.79	838.34	808.21	803.22	19428100	242551000
1993-07-19 00:00:00	846.87	849.04	836.98	836.71	33605800	286147000
1993-07-16 00:00:00	841.62	849.66	846.87	839.28	19016300	269163000
1993-07-15 00:00:00	833.89	847.3	838.7	830.61	17923400	227158000
1993-07-14 00:00:00	870.05	870.05	836.39	833.08	30815700	469981000
1993-07-13 00:00:00	853.66	870.05	870.05	853.66	28432600	376501000
1993-07-12 00:00:00	855.5	855.5	845.52	828.55	43384900	533242000
1993-07-09 00:00:00	896.16	896.24	868.57	865.31	17493600	232010000
1993-07-08 00:00:00	904.46	909.11	896.16	895.62	12023600	163977000
1993-07-07 00:00:00	897.22	909.93	903.79	869.65	23399600	326029000
1993-07-06 00:00:00	938.42	938.42	897.64	895.69	32622400	476734000
1993-07-05 00:00:00	976.67	980.92	952.31	946.87	28641700	436289000
1993-07-02 00:00:00	995.7	1002.87	986.98	986.98	26405000	372539000
1993-07-01 00:00:00	1000.8	1009.89	997.53	980.05	39904300	636201000
1993-06-30 00:00:00	1037.89	1043.05	1007.05	1003.86	58065100	1106797000
1993-06-29 00:00:00	1008.23	1037.49	1028.44	1002.61	83242800	1468988000
1993-06-28 00:00:00	1006.63	1010.52	1002.42	983.97	32836400	496783000
1993-06-25 00:00:00	979.93	1041.22	1006.64	979.93	22439600	312422000
1993-06-24 00:00:00	985.62	993.8	980.17	974.17	13740500	152818000
1993-06-23 00:00:00	981.4	991.21	986.02	980.53	13603400	132857000
1993-06-22 00:00:00	972.1	987.07	981.13	971.63	16305300	162669000
1993-06-21 00:00:00	1003.98	1003.98	977.61	967.74	17526600	270902000
1993-06-18 00:00:00	994.2	1007.25	1005.98	989.21	14863400	246544000
1993-06-17 00:00:00	998.21	1016.23	998.0	998.0	13433400	217201000
1993-06-16 00:00:00	1004.4	1013.81	1004.24	997.33	15029700	253329000
1993-06-15 00:00:00	998.7	1002.96	1001.61	981.84	23373500	382174000
1993-06-14 00:00:00	1046.07	1046.07	1000.43	990.16	42187200	819935000
1993-06-11 00:00:00	1043.94	1052.56	1047.0	1024.2	27958200	482832000
1993-06-10 00:00:00	1069.36	1070.06	1044.44	1040.38	32304400	582025000
1993-06-09 00:00:00	1071.33	1081.18	1065.19	1053.32	45470500	682380000
1993-06-08 00:00:00	1094.11	1101.69	1074.58	1054.31	101236300	1905351000
1993-06-07 00:00:00	1006.26	1068.84	1064.98	982.03	44956300	821819000
1993-06-04 00:00:00	1024.74	1031.03	1004.3	981.89	50104000	851142000
1993-06-03 00:00:00	1102.08	1177.91	1018.29	961.32	110374800	2175693000
1993-06-02 00:00:00	958.61	1081.2	1081.2	904.32	99884600	1632419000
1993-06-01 00:00:00	935.9	935.9	928.58	859.48	27585800	318072000
1993-05-31 00:00:00	975.05	980.03	935.48	930.64	34190800	329465000
1993-05-28 00:00:00	962.21	980.96	972.77	959.25	21841900	315795000
1993-05-27 00:00:00	1001.19	1001.63	963.61	942.21	25302200	333874000
1993-05-26 00:00:00	1003.89	1008.55	995.45	992.94	20256500	314099000
1993-05-25 00:00:00	1020.32	1020.32	997.95	965.29	30106400	475956000
1993-05-24 00:00:00	1136.29	1143.97	1026.13	1024.69	38697200	605216000
1993-05-21 00:00:00	1177.3	1178.54	1143.97	1133.2	15356400	246662000
1993-05-20 00:00:00	1148.56	1175.2	1165.4	1148.56	24387900	418852000
1993-05-19 00:00:00	1129.1	1147.22	1147.22	1127.43	11736200	192081000
1993-05-18 00:00:00	1140.04	1148.34	1130.26	1128.75	19490200	331719000
1993-05-17 00:00:00	1162.07	1162.07	1140.04	1097.61	19483200	333078000
1993-05-14 00:00:00	1180.46	1201.44	1167.47	1161.19	25702500	499321000
1993-05-13 00:00:00	1140.21	1177.28	1177.28	1140.21	19331600	362447000
1993-05-12 00:00:00	1138.52	1160.51	1140.19	1133.93	24862900	490370000
1993-05-11 00:00:00	1124.85	1138.49	1136.74	1107.66	24142100	435013000
1993-05-10 00:00:00	1216.72	1221.98	1128.29	1110.94	39738100	776773000
1993-05-07 00:00:00	1194.26	1210.78	1199.81	1159.16	43220800	857568000
1993-05-06 00:00:00	1250.39	1250.39	1162.92	1151.49	46567800	960345000
1993-05-05 00:00:00	1232.65	1273.13	1246.82	1204.06	46009600	956153000
1993-05-04 00:00:00	1352.08	1365.92	1241.16	1234.55	71292400	1678569000
1993-05-03 00:00:00	1365.15	1380.5	1352.24	1349.98	59518900	1211643000
1993-04-30 00:00:00	1341.54	1363.11	1358.78	1336.59	39949000	816129000
1993-04-29 00:00:00	1377.04	1392.62	1349.68	1348.38	50255400	1042873000
1993-04-28 00:00:00	1371.1	1382.83	1372.5	1357.91	68809400	1349145000
1993-04-27 00:00:00	1379.43	1391.42	1363.44	1360.83	91152800	2066885000
1993-04-26 00:00:00	1298.92	1345.73	1345.61	1282.54	77438500	1926985000
1993-04-23 00:00:00	1288.51	1295.76	1260.25	1255.87	55684900	1199954000
1993-04-22 00:00:00	1227.1	1267.35	1267.35	1220.27	34489200	718872000
1993-04-21 00:00:00	1234.71	1243.47	1222.56	1220.09	28027500	506462000
